Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,fcffgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price,success
2020-09-25,SYTA,1.8662,2.832,0.2536,,0.615741,1.1914,,,,0.263803,0.5049,1.1812,11.530612,-1.677513,-2.269054,-1.203337,0.335865,7838503.7,Canada,0.0,FALSE,4812,5.0,1.34,
2020-09-23,LSF,18.8215,42.478,0.5267,-2.742883,0.999359,27.701,-0.48213,,,0.261542,3.3868,1.1265,-0.105111,-0.497153,-0.494121,-0.161541,0.0,412272212.6,United States of America,0.0,FALSE,2000,33.55,8.74,
2020-09-20,VLDR,,,0.3354,-1.72835,0.977848,,-1.426382,-4.721402,-3519.5811,,0.442,1.364,5.758454,,-1.57077,-0.439712,0.022152,4100152663,United States of America,0.0,FALSE,6770,26.11,3.54,
2020-09-18,HGEN,,,0.0091,,1.0,3.3413,-8.860145,-19.626027,-37.204,1.0,-0.0193,2.204,-0.874417,-282.685897,-286.971154,-1.965858,0.0,868204370,United States of America,3.0,FALSE,2834,8.7187,2.43,
2020-09-18,CMPS,,,,-7.453521,1.0,29.3552,-2.081294,,,,,1.15,-0.240057,,,-0.306948,0.0,1521364969,United Kingdom,0.0,FALSE,2834,23.4,15.68,
2020-09-17,SUMO,10.2872,5.6467,0.5014,-2.802668,1.0,3.6346,0.252446,0.236565,-90.403,0.721216,8.9362,1.4669,-0.102583,-0.383242,-0.39626,-0.186126,0.0,664696060,United States of America,0.0,FALSE,7372,26.64,11.24,
2020-09-17,DYN,,,,,1.0,31.8307,-2.919949,,-97.7321,,,1.0375,-0.102149,,,-0.173606,0.0,735294655,United States of America,0.0,FALSE,2834,22.59,7.6,
2020-09-16,FROG,1.2852,4.8824,0.3253,,1.0,5.3183,-3.948872,-0.471426,,0.811367,-4.4209,1.3317,0.001385,-0.094095,-0.062356,-0.01698,0.0,5192669128,United States of America,0.0,FALSE,7372,71.27,23.87,
2020-08-28,HCDI,14.9585,1119.9333,1.5417,0.051696,0.629749,0.9166,-5.750299,,1.5328,0.039748,4.4391,12.5978,0.150557,-0.069264,-0.074649,-0.488293,0.0,66979989.8,,40.0,FALSE,1531,5.5,2.18,
2020-08-20,KTRA,,,,-656.572727,-0.411114,4.2421,-3.187363,-3.766543,,,,1.5198,-1.7916,,,-3.619507,0.0,36716742.7,United States of America,4.0,FALSE,2834,1.39,0.3979,
2020-08-19,INBX,,91.7295,0.1514,,0.720733,4.2094,-0.406275,,,1.0,-0.713,4.1107,-0.745559,-5.233007,-5.90658,-1.008626,0.0,1145120482,United States of America,80.0,FALSE,2836,22.1,25.52,
2020-08-13,NTST,,,0.0582,-0.490647,0.703665,2.3465,0.494564,,-57.2185,1.0,0.061,1.4859,-0.010527,-0.044475,0.006286,0.000429,0.0,605476866.4,United States of America,15.0,FALSE,6798,17.07028015,22.15,
2020-08-05,RXT,6.3126,6.4973,0.428,0.015627,0.291526,1.022,-0.147855,1.015772,0.2159,0.363636,0.5764,5.5423,0.074006,0.009124,-0.090798,-0.17764,0.009144,7175266798,United States of America,6800.0,FALSE,7370,16.85,12.68,
2020-07-31,FTHM,93.9326,186.0676,9.3747,-4.30837,0.982137,6.5847,0.720212,,-32.218,0.058932,-633.6028,1.3237,-0.030848,-0.007212,-0.007583,-0.045212,0.00849,471989970.5,United States of America,0.0,FALSE,6531,11.5,12.57,
2020-07-31,VSTA,17.148,4.0241,0.2849,-1.773127,0.906798,31.4194,27.826316,,,0.598012,0.3279,0.7345,-0.100713,0.185825,-0.044057,-0.004752,0.0,2164970704,Brazil,1956.0,FALSE,8200,22.1,4.56,
2020-07-30,ALVR,,,,,1.0,29.3897,-1.661347,,,,,1.0749,-0.08237,,,-0.197653,0.0,2146384198,United States of America,21.0,FALSE,2836,20.0,8.26,
2020-07-24,NRIX,,,0.0809,,1.0,6.7005,-2.127908,,,1.0,-0.2752,1.5686,0.01095,-3.646633,-2.426599,-0.148972,0.0,907231492.2,United States of America,103.0,FALSE,2834,18.06,19.5,
2020-07-24,ANNX,,,,,1.0,33.3281,-0.708881,,,,,1.0465,-0.096087,,,-0.184188,0.0,603879178.5,United States of America,30.0,FALSE,2834,17.4,7.76,
2020-07-23,SRGA,3.7205,4.0448,0.4356,,1.0,2.225,0.144974,-2.037201,-2670.1839,0.567544,12.5191,3.7334,1.925478,-1.946171,-0.332023,-1.397724,0.0,118980909.5,United States of America,0.0,FALSE,3842,3.3,0.6891,
2020-07-17,ALXO,,,0.0053,,1.0,70.276,-1.317261,-2.145854,-48.4092,1.0,-0.2867,1.0399,-0.069326,-36.939932,-38.697124,-0.10641,0.0,3024745468,United States of America,15.0,FALSE,2834,36.5,15.71,
2020-07-14,NCNO,16.531,4.1303,0.5022,-0.100378,0.991163,3.8225,-0.419867,0.930857,-53.2738,0.568585,2.961,1.3546,-0.049478,-0.208563,-0.202014,-0.097065,0.0,5584091054,United States of America,934.0,True,7372,71.0,1.0,
2020-07-10,IVA,,0.0383,0.0036,-0.891181,0.933015,9.6522,-0.129348,0.736322,-2.4655,1.0,0.0226,0.8721,-0.09298,-93.034955,-90.373667,-0.223955,0.00012,443180848.5,France,88.0,FALSE,2834,15.13,12.08,
2020-07-02,LMND,,,0.1519,-0.781829,1.0,,-0.108534,0.12156,,,0.2251,1.4821,,,-1.295551,-0.226063,0.0,6935625523,United States of America,329.0,FALSE,6331,50.06,29.75,
2020-07-01,DNB,,5.9059,0.1896,-0.008805,0.513562,1.0559,4.460037,0.991334,-0.2099,1.0,0.269,2.9601,0.044748,0.036246,-0.061274,-0.030208,0.003685,13520773316,United States of America,4037.0,FALSE,7320,25.0,20.12,
2020-06-26,ACI,14.1301,126.5028,2.6201,,0.137405,1.0228,,,,0.292931,8.7983,20.0846,0.047617,0.02321,0.0122,0.642,0.022038,14815580645,United States of America,270000.0,FALSE,5411,15.02780419,27.08,
2020-06-26,API,7.2841,6.059,0.3242,-1.253756,0.999876,18.4742,0.80757,-0.558308,,0.646612,9.4788,1.0714,0.001402,-0.038871,-0.023321,-0.004745,0.0,16117613962,China,0.0,FALSE,7372,45.0,10.37,
2020-06-19,GTH,1.3091,2.9729,0.3615,-5.325141,-0.248821,10.465,-3.863212,-2.534179,,0.574665,-0.7036,68.3786,-4.368778,-0.559904,-6.777697,,0.0,5992763431,China,697.0,FALSE,8071,16.15,4.22,
2020-06-12,GBIO,,,,-16.039121,1.0,23.8623,-0.274512,,,,,1.1799,-0.171148,,,-0.300444,0.0,1337389762,United States of America,85.0,FALSE,2834,22.15,6.7,
2020-06-10,UCL,4.3832,5.0507,0.9562,,0.938367,1.7746,-8.098562,-3.507691,-176.2189,0.316013,-7.7815,2.4697,-0.390923,-0.703167,-0.708002,-1.124499,0.061633,2908798655,China,777.0,FALSE,4899,22.5,1.9,
2020-06-05,AMTI,,,,-25.128335,0.995193,17.1628,-1.356646,,,,,1.0793,-0.24584,,,-0.505525,0.001753,955407961.5,United States of America,49.0,FALSE,2834,26.0,8.63,
2020-06-03,WMG,8.9046,5.7736,0.7183,-0.247552,-0.020595,0.6169,-1.028944,-3.40125,-16.95,0.477257,1.9171,-39.5764,0.124628,-0.051311,-0.10531,7.460317,0.0,22099484031,United States of America,5400.0,FALSE,7900,26.39919076,39.19,
2020-05-22,NARI,4.6841,7.1061,1.08,-0.288687,1.0,14.8629,42.494565,0.34125,-5.9533,0.906165,5.9673,1.2014,-0.054966,0.131875,0.098726,0.068858,0.0,4395086175,United States of America,240.0,FALSE,3841,41.3,68.67,
2020-05-15,ADCT,,,,,0.813977,12.5813,-1.059947,-4.332269,-203.3378,,,-6.308,0.985461,,,-0.734087,0.0,2093336591,Switzerland,0.0,FALSE,2834,30.0,16.11,
2020-05-08,CLEU,4.6789,1.1211,0.5119,-0.397031,1.0,11.1052,1.272124,-26.370375,,0.570577,0.9936,1.1668,0.017925,0.286023,0.240628,0.103832,0.0,19439216.4,China,98.0,FALSE,8200,5.0,0.865,
2020-04-24,ORIC,,,,,1.0,32.959,-1.669162,-1.620019,,,,1.0406,-0.113768,,,-0.254345,0.0,948526393.2,United States of America,57.0,FALSE,2834,26.0,10.82,
2020-04-01,WIMI,18.7965,7.119,0.902,-0.740165,0.918293,4.663,-2.032144,-12.917482,-91.571,0.22119,1.6213,1.21,-0.16379,-0.200279,-0.189237,-0.145358,0.070836,49104885.5,China,122.0,FALSE,7372,6.0,2.92,
2020-02-06,PPD,10.9794,3.1887,0.7901,0.153803,-0.210238,1.118,0.090719,1.187572,1.2049,0.640702,1.9247,-3.5063,0.071935,0.108516,0.034296,-0.215073,0.010205,15083814480,United States of America,0.0,True,8731,31.0,1.0,
2020-01-31,REYN,10.5774,19.0262,0.7347,0.073874,0.419699,2.4375,0.139767,1.086964,3.6378,0.298192,0.9466,11.1443,0.022846,0.188477,0.111247,0.224768,0.006497,7878035276,United States of America,0.0,FALSE,2673,26.12999886,30.67,
2020-12-31,MLE,,,,-0.070114,0.883488,1.6928,0.043589,0.732171,,,,1.8939,0.0,,,,0.08773,373119700,United States of America,1537.0,True,5045,,1.0,
2019-12-19,NFH,,,,-0.949544,0.385488,0.5229,1.332758,-0.807869,,,,0.8869,0.0,,,0.0,0.122748,1735582800,Hong Kong,0.0,FALSE,6770,10.2,11.92,
2019-12-12,EH,2.401,5.025,0.4231,-4.273683,0.882924,4.4824,0.454514,0.099252,-59.8858,0.584645,10.3861,1.5207,-0.087575,-0.380457,-0.393994,-0.154037,0.014169,1134884023,China,0.0,FALSE,4512,12.55,16.46,
2019-11-21,SITM,7.4855,4.2734,0.8575,0.069726,0.602482,1.8694,8.611738,,1.7461,0.470514,1.9587,2.6803,0.503569,-0.057961,-0.078586,-0.106324,0.397518,246811000,,0.0,FALSE,3674,16.9,194.57,
2019-11-08,MOHO,6.156,7.8758,2.2245,-0.207196,0.705708,1.8404,-0.328345,0.721475,,0.218674,5.504,2.3268,-0.567395,0.01401,0.005873,0.023,0.289548,654144599.9,China,0.0,FALSE,5961,10.1,0.31,
2019-11-01,DUO,1.8697,2.0221,0.9877,-9.004998,0.764316,1.346,-6.010442,-8.376482,,0.210322,68.208,2.9434,-0.544167,-0.149123,-0.283593,-0.642378,0.235684,2212473292,China,0.0,FALSE,6500,13.0,0.3543,
2019-10-17,BRBR,10.9848,13.0469,1.5838,0.322464,-4.150247,1.8955,0.007987,1.431514,2.8226,0.342001,2.0641,3.8306,0.158581,0.165942,0.101285,-0.045871,0.121339,-5500000,United States of America,0.0,FALSE,2000,15.5,25.72,
2019-10-10,BNTX,0.5845,7.2189,0.154,-6.597153,0.869278,4.0549,-4.88704,-3.794533,-186.4483,0.83652,-2.2815,1.9112,-0.126688,-1.576794,-1.589659,-0.36307,0.009348,-499336120,Germany,0.0,FALSE,2836,16.5,156.49,
2019-10-03,FREQ,,,0.2162,,0.998926,4.1939,-0.078021,3.864107,,1.0,-1.1301,1.2887,-0.032998,-0.714236,-0.647597,-0.112011,0.0,-65553735.1,United States of America,0.0,FALSE,2834,11.2,5.23,
2019-09-19,PING,77.2594,4.1257,0.5616,-0.057136,2.799291,9.2307,-0.178358,1.94083,-3.3477,1.541338,0.7128,4.2552,0.18566,0.060576,-0.006192,-0.006351,0.0,1657719800,United States of America,0.0,FALSE,7372,18.75,19.18,
2019-09-18,IGMS,,,,-11.470916,0.999734,26.0394,-0.909776,,,,,1.1275,-0.100501,,,-0.179548,0.0,106657845.6,United States of America,0.0,FALSE,2834,18.31,18.56,
2019-09-12,TXG,5.5942,8.0019,0.6735,-1.543518,0.0,7.6264,0.778797,,-30.9425,0.75179,9.9196,31.3984,0.748473,-0.124335,-0.127092,,0.332515,2586269658,United States of America,0.0,FALSE,3826,54.0,90.63,
2019-08-01,SNDL,0.7078,4.2036,0.2068,,0.978689,0.6411,,,,0.57418,0.1716,2.8773,1.574334,-0.823936,-4.27345,-1.25473,0.0,,Canada,0.0,FALSE,2833,13.01,0.4764,
2019-07-31,BORR,,5.3671,0.1079,-0.135638,0.43074,1.1129,-0.224377,0.863731,-5.2267,1.0,0.1232,2.1904,0.148992,-0.451362,-0.895241,-0.231162,0.0,1638175328,Bermuda,0.0,FALSE,1381,18.56880952,2.02,
2019-07-26,BHAT,2.6037,1.2239,0.5056,-0.251113,0.88333,3.1226,0.191236,0.369551,-37.5512,0.683991,0.927,1.2915,0.004009,0.397844,0.380713,0.202769,0.116407,-11295280,China,0.0,FALSE,3944,4.49,0.3787,
2019-07-25,LVGO,5.4953,5.9201,0.4595,-1.482103,1.0,11.642,-0.610464,-0.832737,,0.728798,2.0505,1.1354,-0.053459,-0.354769,-0.324739,-0.108936,0.0,2014823920,United States of America,0.0,True,8090,40.51,1.0,
2019-07-19,MDLA,62.9205,3.1347,0.7955,-3.437936,1.0,1.6638,-0.444998,-37.136073,,0.639249,302.2629,2.5862,-0.164097,-0.285567,-0.279114,-0.282388,0.0,788010700,United States of America,0.0,True,7370,34.0,1.0,
2019-06-28,KRTX,,,,-43.906445,0.999615,132.7606,-2.551597,,-33.5222,,,1.0172,-0.060789,,,-0.112735,0.0,511680171.7,United States of America,0.0,FALSE,2834,18.5,112.0,
2019-06-27,BBIO,,,0.074,,0.719404,9.4166,-0.425122,-0.847849,-22.6201,1.0,-2.6478,1.2851,-0.231267,-6.564103,-7.115015,-0.70653,0.0,3265899070,United States of America,0.0,FALSE,2834,30.61,10.25,
2019-06-26,LINX,1.7901,3.479,0.3691,-0.291852,0.842003,4.3134,0.148432,0.619984,-3.3823,0.654746,0.7792,1.4803,0.007916,0.073999,0.049325,0.02172,0.019211,57742474,,0.0,True,7372,9.114416749,1.0,
2019-06-20,GO,16.311,1040.9179,1.437,0.029351,0.624603,1.2981,-0.094319,,5.9951,0.307508,2.2243,3.4079,0.075424,0.0267,0.006024,0.020686,0.000206,3076342350,United States of America,0.0,FALSE,5411,31.0,24.88,
2019-06-14,CHWY,6.2444,46.4795,6.5766,,1.0,0.5723,0.053702,-0.937169,,0.236047,-9.3177,-1.992,-0.502377,-0.052143,-0.05207,0.624718,0.0,11502322000,United States of America,0.0,FALSE,5961,36.0,42.44,
2019-05-17,LK,4.0285,35.0758,0.455,-2.325906,0.883656,1.7525,-0.831639,,-47.0292,0.463352,4.7299,1.7667,-0.292009,-1.061879,-1.044818,-0.624591,0.047757,1.52E+11,China,0.0,True,5810,25.0,1.0,
2019-05-14,AGBA,,,0.0213,,1.0,,,,,,0.0113,-35.0715,-0.012307,,0.390168,-0.145669,0.0,97304310.4,,0.0,FALSE,6770,9.9,11.06,
2019-05-10,SONM,4.7347,8.0287,1.8933,,0.714826,1.7146,,,,0.296849,4.7624,4.0061,-9.118655,-0.192523,-0.222226,-1.012106,0.275036,66416002.7,United States of America,0.0,FALSE,3661,117.0,0.65,
2019-05-09,HHR,4.4989,28.6744,0.1061,-0.169059,0.214726,0.4916,0.129502,0.874048,,-1.326387,0.2106,9.4815,-0.616841,-1.786422,1.064405,1.060342,0.153306,2.09E+11,,0.0,FALSE,7363,13.33332677,37.79,
2019-05-09,NXTC,,,0.0252,,0.984685,22.603,,,,1.0,-0.6459,1.1535,-0.022636,-5.905467,-5.315425,-0.104941,0.005106,552814318.1,United States of America,0.0,FALSE,2834,15.55,5.07,
2019-05-08,PSN,14.1009,6.1089,1.3046,-0.272881,0.853297,1.3338,-0.366066,0.584344,-15.7075,0.210313,2.8954,2.3176,0.874442,0.023279,0.034674,0.084133,0.0,,United States of America,0.0,FALSE,7373,30.65,31.45,
2019-05-03,SCPL,12.4314,14.6478,1.6076,0.382892,0.194955,5.0342,0.693023,,,0.659725,3.1526,1.3927,-0.022758,0.222628,0.20073,1.728281,0.0,391783000,United States of America,0.0,FALSE,7374,18.0,11.7,
2019-05-02,SY,111.6829,53.0766,0.502,,1.0,6.3386,3.119493,-0.248674,,0.827524,-5.3178,1.2418,0.030735,0.12606,0.153455,0.066874,0.0,-303863051,China,0.0,FALSE,7374,16.5,2.58,
2019-04-18,HOOK,,3.6995,0.1127,-10.359948,0.971209,8.6762,-1.749578,,-49.9333,1.0,2.8252,1.3062,-0.094609,-4.277759,-3.603835,-0.365033,0.0,,United States of America,0.0,FALSE,2834,14.3,1.5,
2019-04-18,MNRL,,3.9821,0.1517,-0.2822,0.411128,7.2065,0.254221,0.63317,-25.3163,1.0,0.1642,1.1679,0.252844,0.366626,0.213161,0.068193,0.0,815948683.1,United States of America,0.0,FALSE,1311,16.27737686,21.51,
2019-04-12,JMIA,1.6235,10.8704,0.7435,-13.300536,1.002728,3.4402,-0.176675,-4.190747,,0.482852,-8.3668,1.8939,-0.326539,-0.891432,-0.89493,-0.803493,0.0,-191366652.5,Germany,0.0,FALSE,5961,18.95,7.93,
2019-04-05,GHSI,1.257,16.9502,0.1091,-3.351281,1.0,28.9291,-0.304535,-0.236468,-22.2529,0.621995,0.5263,1.0881,-0.59907,-11.625326,-12.047693,-0.904127,0.0,-3081218.4,United States of America,13.0,FALSE,2834,22.8,0.52,
2019-04-04,TW,8.741,,0.1537,,0.735636,13.4162,,,,0.575204,0.1877,1.0995,0.241006,0.244749,0.331104,0.076006,0.0,7940841689,United States of America,0.0,FALSE,6200,33.75195883,89.02,
2019-04-01,PPHI,,,0.1993,,0.999115,23.4432,1.162699,,-3118.6549,1.0,-0.4789,2.5471,-0.000696,-0.008171,-0.008544,-0.003265,0.0,,United States of America,0.0,True,6331,14.5,1.0,
2019-03-28,DTIL,,29.8898,0.119,,1.0,7.1911,,,,1.0,-0.5224,2.097,-0.207353,-3.921396,-4.431604,-0.712509,0.0,402371240.2,United States of America,0.0,FALSE,2836,18.0,4.68,
2019-03-20,ILSUU,170.6706,,4.0108,,0.727337,2.6861,,,,-0.010599,6.6208,1.9119,-1.464551,-0.462255,-0.484152,-1.857271,0.272663,5081730,United States of America,0.0,True,5500,10.1,1.0,
2019-03-08,FHL,,,0.0124,-1.993379,1.222954,,-0.082719,-0.218841,0.1182,,0.0125,0,0.0,,0.512431,-0.113998,0.0,,United States of America,6600.0,api_401,6111,14.76,42.95,
2019-02-15,HOTH,,,,,1.0,5.9872,-2.088405,,,,,1.3093,-1.659354,,,-3.215614,0.0,54234201.6,United States of America,2.0,FALSE,2834,6.9,0.598,
2019-01-04,SXTC,0.6248,2.0275,0.5581,0.941111,0.973458,2.4659,0.124949,2.325208,466.7184,0.657661,2.7328,1.7458,0.004076,0.252351,0.219512,0.138572,0.022887,9630420.8,China,0.0,FALSE,2834,17.96,0.2123,
2018-12-18,APM,0.2984,,0.01,,1.011254,2.3573,,,,0.170658,-0.2418,1.2169,-0.230246,-26.934667,-39.469253,-0.457036,0.0,388970039.8,China,0.0,FALSE,2834,15.8,2.25,
2018-12-13,CFFAU,,,,-1.997959,0.017959,,200.642713,,,,,1.0107,0.0,,,0.039449,0.0,593028624,United States of America,0.0,True,6770,10.0,1.0,
2018-12-07,MRNA,,10.389,0.0887,,0.978584,7.0152,-0.55618,-6.727955,,1.0,-0.6871,1.4134,-0.0749,-3.059688,-2.848447,0.391614,0.0,-422909425.6,United States of America,760.0,FALSE,2836,22.0,152.54,
2018-11-28,MDRR,,,0.1241,,0.290041,1.6064,,,,1.0,0.1305,2.8545,0.070379,-0.161596,-0.453896,-0.198933,0.0,48945085.1,,0.0,FALSE,6798,7.331519334,1.01,
2018-10-31,ORTX,0.0383,1.2394,0.009,,1.0,7.4213,-4.98497,-4.939819,,0.796724,-0.1306,1.1649,-0.307183,-113.213391,-111.02842,-0.740337,0.0,-335844000,,0.0,FALSE,2836,17.0,0.9895,
2018-10-25,STNE,0.0685,0.0956,0.0691,-0.75664,0.642285,2.0531,1.124755,-0.080178,-8.913,0.556436,0.2054,3.7233,-0.528532,-0.146991,0.419106,0.059927,0.098071,-791436191.6,Cayman Islands,0.0,FALSE,7374,32.0,14.26,
2018-10-19,SWI,25.4379,8.9743,0.1584,0.078518,0.576224,1.3592,-0.232026,,,0.703831,0.1944,2.0905,0.103272,0.138263,-0.122515,-0.039015,0.004383,2538047362,United States of America,2738.0,FALSE,7372,15.47112455,13.34,
2018-10-18,MSC,27.0828,13.5645,0.1994,0.053145,0.343837,1.0457,0.558655,1.054123,0.7598,0.783252,0.2439,3.6185,0.089537,0.24135,-0.074128,-0.050201,0.141754,4434647368,Hong Kong,0.0,FALSE,7011,16.5,5.89,
2018-10-17,REPX,,11.1829,0.6676,-0.006998,0.982006,7.9325,12.655556,-1.015562,-5.08,1.0,1.6176,1.4729,0.563485,0.040879,0.267246,0.23186,0.007401,6621322.3,United States of America,12.0,FALSE,1311,13.02500922,22.86,
2018-10-05,ARYAU,,,0.0228,,0.034763,,,,,,0.0233,1.0342,0.0,,0.768997,0.515724,0.000746,344595844,United States of America,0.0,True,6770,10.16,1.0,
2018-10-04,GH,0.4302,3.7395,0.1949,-3.654834,0.920374,9.9904,-0.130502,-0.153353,-62.9867,0.962886,4.2041,1.1161,-0.04859,-1.025408,-0.929655,-0.174403,0.0,688124770,United States of America,454.0,FALSE,8071,27.75,65.75,
2018-09-27,RMED,5.4236,6.8122,0.1467,-16.758996,1.0,11.6358,-0.740737,,-2861.0,0.327793,-0.9296,1.4436,-0.248649,-4.980022,-4.927601,-0.462214,0.0,9063500,United States of America,118.0,FALSE,3841,537.5,1.05,
2018-09-27,UROV,,,,-29.680982,0.846734,8.3363,-1.991708,,-310.3324,,,1.382,-0.852879,,,-1.48918,0.0,106154000,United States of America,0.0,True,2834,10.5,1.0,
2018-09-26,ARCE,1.2047,3.7294,0.5026,-0.841032,0.675462,4.5721,-1.981631,-0.568579,,0.649669,0.2691,0.4208,-0.269923,0.134306,-0.179419,-0.037236,0.0,,Brazil,0.0,FALSE,8200,24.5,19.78,
2018-09-20,ELAN,4.6445,4.6775,0.3427,0.079387,0.677658,2.5805,4.124709,1.07527,19.3764,0.486827,0.4245,1.379,0.030502,0.046857,0.028205,0.016643,0.003781,11685761000,United States of America,5590.0,FALSE,2834,32.25,26.31,
2018-09-14,FVCB,,,0.0345,-0.322669,0.866441,,-0.09769,,-4.068,,0.2717,9.3711,0.0,,0.262061,0.068645,0.0,206320000,United States of America,128.0,FALSE,6022,21.2,20.71,
2018-08-23,EB,0.48,83.8686,0.4143,-0.104802,0.803986,1.7706,-0.166746,0.923474,-0.7994,0.586254,3.3322,2.3722,-0.17689,-0.132625,-0.219738,-0.154322,0.010911,707327400,United States of America,1094.0,FALSE,7370,36.0,13.96,
2018-08-16,TKKSU,,,0.3961,,0.922118,,,,,,0.9818,1.0555,0.051284,,0.401402,0.427364,0.070792,474295416,Hong Kong,0.0,True,6770,10.08,1.0,
2018-08-10,MESA,,58.9029,0.4817,0.712434,0.290326,0.7873,-0.578641,1.279459,21.1423,1.0,0.4039,4.7429,0.093394,0.106585,0.04879,,0.120304,1041184230,United States of America,3576.0,FALSE,4512,12.0,4.82,
2018-08-03,ARLO,7.2219,2.8723,1.074,-0.144862,0.930987,1.828,-7.198038,0.871426,,0.198046,4.3498,2.1923,-0.25549,-0.160831,-0.162358,-0.280083,0.0,489916380,United States of America,386.0,FALSE,3651,18.5,8.1,
2018-07-27,WISA,1.7297,16.4759,0.4004,-160.556188,1.0,3.7308,-17.942302,,-2.8755,-0.173217,-0.0316,-0.0757,32.547144,-8.421397,-49.022562,-17.641959,0.0,19905481.8,United States of America,45.0,FALSE,3674,100.0,1.19,
2018-07-26,TENB,169.6149,4.4881,0.8556,,1.0,1.5603,-0.865647,-1.112629,,0.838544,-1.8924,22.4535,-0.146357,-0.271473,-0.274989,-0.603804,0.0,907680110,United States of America,1252.0,FALSE,7372,33.0,45.81,
2018-07-26,FOCS,,,,-0.434154,0.284799,,2.24034,0.463716,-10.4435,,,3.5306,0.037516,,,-0.087482,0.0,2281649850,United States of America,2600.0,FALSE,6282,35.9,48.03,
2018-07-25,AQST,,10.6524,1.0376,,0.175968,2.2518,-12.136723,,-9.2603,1.0,-3.0801,-2.2211,3.68208,-0.725701,-0.910218,-6.088889,0.080303,117174813.8,United States of America,277.0,FALSE,2834,15.05,2.93,
2018-07-19,TLRY,,,1.5989,-5.22033,,,-12.424356,-0.778044,,0.330976,7.6915,-11.1187,3.390179,-1.341062,-1.570206,,,5855501134,United States of America,688.0,FALSE,2833,23.05,5.72,
2018-07-19,CNST,,,,,1.0,8.0016,-0.775833,-0.662962,-163.7842,,,1.2374,-0.268797,,,-0.575328,0.0,-66534985.1,United States of America,82.0,True,2834,11.48,1.0,
2018-07-18,CRNX,,,0.3113,-80.703704,,,-2.186139,-1.852551,,1.0,9.9918,1.0627,-0.989008,-11.824547,-11.167628,,,364138580,United States of America,47.0,FALSE,2834,19.25,19.0,
2018-06-27,HYRE,4.6002,96.718,2.4348,,1.0,3.4605,-0.917135,,-3.0071,0.475091,-7.6736,1.9562,-1.452647,-0.936748,-1.150027,-2.100514,0.0,13688262.4,United States of America,87.0,FALSE,7510,5.55,3.48,
2018-06-22,ECOR,0.327,5.3556,0.0176,,0.990397,10.2783,-1.881438,,,0.41715,-0.2944,1.1388,-0.332482,-54.940691,-56.161223,-0.85073,0.0,115252002.2,United States of America,91.0,FALSE,3845,18.0,0.6817,
2018-06-21,XERS,,1.1912,0.0294,,0.686408,11.5905,-1.217391,,-54.4396,1.0,-0.0472,9.3893,-0.308632,-24.491952,-24.795708,-0.796754,0.0,126598983,United States of America,90.0,,2834,15.75,2.1,
2018-06-21,APTX,,8.6785,0.052,,1.0,26.041,-0.710161,,,1.0,-12.5698,1.0453,-0.122287,-8.349255,-8.104807,-0.356846,0.0,183202460,United States of America,63.0,FALSE,2834,17.4,3.28,
2018-06-14,CHRA,,,2.1231,2.274052,,,0.564838,,9.7153,0.202154,3.0987,7.8158,0.397964,0.114119,-0.016005,,,230710500,United States of America,1895.0,FALSE,4955,11.75,5.09,
2018-05-24,CLPS,17.2228,4.2258,2.2011,-1.499714,0.844019,2.2716,1.458933,-7.986287,,0.360888,8.7629,1.8949,0.148716,0.035272,0.055476,0.155323,0.123325,26623117.8,China,0.0,FALSE,7372,5.76,1.91,
2018-05-10,EQH,,,,,0.0,,-0.473684,-1.027087,-1.3991,,,13.9307,0.026528,,,0.157868,0.0,-70554634097,United States of America,7800.0,FALSE,6411,17.99931841,32.94,
2018-05-04,STXB,,,0.1116,2.102589,,,0.391958,2.077626,19.8083,,0.5912,10.3925,0.0,,0.173518,,,213549585.3,United States of America,289.0,FALSE,6022,21.38859168,28.83,
2018-05-03,INSP,,,0.4493,,,17.8413,-0.265087,0.079985,-3.5771,0.801237,120.1734,169.6948,-31.189278,-0.402783,-0.431443,,,452706719.5,United States of America,165.0,FALSE,3841,24.49,193.94,
2018-04-27,GSHD,,,2.17,-1.684962,-0.35346,,-3.606686,,-6.5204,,3.385,-0.7764,0.119368,,-0.334043,2.196118,0.137392,355479795.4,United States of America,389.0,FALSE,6411,11.51533658,89.46,
2018-04-19,SURF,,,0.4651,,1.0,6.0566,0.816199,-1.6525,,1.0,-0.8601,3.0395,-0.001722,-0.154013,-0.111029,-0.064134,0.0,-74074122.5,United States of America,76.0,FALSE,2836,14.75,3.84,
2018-04-18,AGMH,2.2019,,0.3044,,1.0,2.6823,-1.328383,2.334377,,0.676671,0.6064,2.428,4.464109,-0.463342,-1.645516,-1.471035,0.0,552575884.5,Hong Kong,0.0,FALSE,7371,5.5,1.75,
2018-03-29,UMRX,,7.7934,0.1442,,1.0,3.2472,-0.401782,,,1.0,-0.6262,1.5252,-0.155956,-3.69889,-3.547565,-0.573297,0.0,30946948,United States of America,56.0,FALSE,2834,47.0,7.6,
