Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,ebitdaqoqgrowth,efftaxrate,fcffgrowth,fcffqoqgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,Itdebttocap,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price
2019-07-25,FLLC,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82,
2019-07-25,HCAT,27.731,5.6071,0.7497,-1.57452,0.806304,5.4802,0.135888,,,,,-7.2066,0.513718,6.652,1.7535,,-0.229364,-0.354103,-0.387864,-0.299516,0,470239829.3,United States of America,,FALSE,7370,37.5,28.11
2019-07-19,AFYA,1.413,7.9756,0.4153,-0.528173,0.861087,2.8834,1.308339,,0.075828,-0.388361,,,0.550625,0.8247,1.4178,,-0.402319,0.444428,0.215328,0.083658,0,,Brazil,,FALSE,8200,23.5,12.62
2019-07-18,PHR,9.1574,6.5588,1.1447,-0.644159,0.810195,3.7207,-2.327133,,,0.396331,,-8.1242,0.641621,4.0466,2.2388,,-0.536821,-0.122596,-0.162625,-0.199215,0.018484,286380908.6,United States of America,,api_500,7389,26.75,29.99
2019-07-18,AMK,182.6741,45.3317,0.3578,-0.034347,0.875895,3.1954,-0.303401,,1.028178,0.96338,,-2.3899,0.629132,0.4896,1.4996,,-0.00549,0.070513,-0.001005,-0.000489,0,1933060008,United States of America,,FALSE,6282,25.45,23.24
2019-07-12,THCA,,,,,0.029225,,,,,,,,,,1.0197,,3.100315,,,-0.168685,0.000773,380135965,United States of America,,FALSE,6770,9.75,10.22
2019-06-27,CCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,ADPT,7.1322,9.7319,0.1367,,2,7.8236,0.16541,,,1.961549,,,0.738172,1.0362,1.4248,,-0.02713,-0.921477,-0.806456,-0.120142,0,1387125225,United States of America,,FALSE,2836,39.01,15.71
2019-06-26,CMBM,4.9829,4.4872,1.6979,-0.065071,0.385635,1.9054,-0.463267,,,,,-0.6535,0.491443,3.2925,16.2484,,0.259188,0.004872,-0.065914,-0.440807,0.091307,216809017.4,Cayman Islands,,FALSE,3663,10.08,20.63
2019-06-20,BCEL,,,,-17.949528,0.999717,22.1617,-0.874292,,,,,-8707.0167,,,1.0455,,-0.111489,,,-0.36097,0,61591687.3,United States of America,,FALSE,2834,19.9,2.06
2019-06-20,WORK,5.8014,5.4048,0.4775,,0.979156,1.8664,-3.043687,,,-2.641175,,-408.0263,0.845832,-14.7802,1.6868,,-0.189679,-0.93315,-0.90155,-0.801847,0,3285151360,United States of America,,TRUE,7385,38.5,
2019-06-13,FVRR,1.1465,55.008,0.6164,-3.603367,0.996631,2.2836,0.059967,,,-0.9861,,,0.792441,34.3678,1.7131,,-0.093756,-0.324545,-0.313235,-0.225383,0.003369,-137524000,Israel,,FALSE,7389,26,77.29
2019-06-07,RVLV,11.1545,119.1501,3.0479,0.535331,1,1.9635,0.160898,,0.243815,2.065941,,,0.535702,9.3326,1.8727,,-0.017216,0.080031,0.059347,0.272759,0,986499840,United States of America,,FALSE,5961,25.16,43.86
2019-05-23,BCYC,,5.2857,0.1439,-28.213969,1,11.8066,-0.415549,,,,,,1,-2.7802,1.3177,,-0.156899,-1.905587,-2.21781,-0.328419,0,12040839.1,,,FALSE,2834,13.37,46.33
2019-05-21,GXGX,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,4.47
2019-05-16,PMTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,APLT,,,,,1,3.2736,,,,,,,,,1.4173,,-0.350172,,,-1.395805,0,311181708.9,United States of America,,FALSE,2834,8.04,3.31
2019-05-10,UBER,28.7251,12.1894,0.4664,,0.679272,2.4694,-3.707101,-0.005909,,-3.155217,,-16.3134,0.533769,-2.5697,2.5369,,-0.155473,-0.661231,-0.654769,-0.599859,0,20523018220,United States of America,,FALSE,7372,42,34.82
2019-05-09,MIST,,,,,1,14.7111,-1.429153,-3616.1875,,,,,,,1.0657,,-0.142981,,,-0.480599,0,132895847.5,CANADA,,FALSE,2834,15.61,6.93
2019-05-09,SPFI,,,0.0542,,0.598934,,,,0.203836,,,,,0.3153,11.4651,,0,,0.181257,0.095433,0.0727,115893532.4,United States of America,,FALSE,6022,17.29297067,28.94
2019-05-07,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,9.67
2019-05-03,RRBI,,,0.0414,,1,,,,0.185137,,,,,0.316,8.6374,,,,0.311824,0.098548,0,-100014392,United States of America,,FALSE,6022,54.41397427,51.59
2019-05-02,BYND,8.9717,11.3041,1.0173,-0.877589,0.926118,8.4616,0.954651,0.870595,,-0.14582,,-27.5905,0.334867,3.0854,1.268,,-0.090041,-0.001642,-0.041769,-0.032396,0.026697,2950626141,United States of America,,FALSE,2000,46,61.2
2019-04-18,PINS,12.7039,4.2458,0.6445,-3.757048,1,11.7352,-24.269671,-0.066106,,-2.519965,,-486.4498,0.685933,4.1301,1.2251,,-0.332455,-1.21536,-1.1913,-0.672712,0,6124271720,United States of America,,FALSE,7370,23.75,28.46
2019-04-17,TPTX,,,,,1,29.5715,-2.039056,-302.564202,,,,,,,1.0471,,-0.069482,,,-0.178387,0,1093590516,United States of America,,FALSE,2834,24.25,38.08
2019-04-11,TUFN,2.8473,6.6759,0.9226,,1,2.999,-25.452869,,,-1.754342,,,0.807718,-4.7593,2.458,,-0.136875,-0.261673,-0.272286,-0.298117,0,-118885000,,,FALSE,7373,18.05,8.51
2019-04-04,RPLA,,,,,0.017574,,,,,,,,,,1.033,,-51.457224,,,0.845351,0.000304,350011155,United States of America,,FALSE,6770,9.7,
2019-04-04,NGM,,,0.3306,,1,8.9443,-20.267473,-7.842482,,,,,1,-6.1729,1.2108,,-0.029974,-0.476512,-0.413303,-0.1294,0,585490218.8,United States of America,,FALSE,2834,15,14.79
2019-03-29,PUYI,,5.5897,0.5701,,0.992138,6.1599,-0.152239,,0.152982,,,145.4282,1.152988,9.325,1.1807,,0.016143,0.275942,0.25598,0.130063,0,125687295.5,China,,FALSE,6282,6.45,6.39
2019-03-27,JFKKU,,,,,0.179556,,,,,,,,,,2.083,,,,,-0.075309,0,130172386,,,FALSE,6770,10.05,
2019-03-20,TIGR,,0.9903,0.1269,,0.985657,1.31,0.902577,,,3.485229,,53.5418,1,-1.0403,2.943,,-0.007961,-0.103519,-0.101425,-0.028073,0,5838577081,China,,FALSE,6211,8.1,4.32
2019-03-07,SWAV,8.0238,8.3948,0.3009,-4.861649,0.933071,9.026,-0.205549,,,,,-43.9325,0.600275,5.0322,1.2804,,-0.144033,-1.207608,-1.190603,-0.26529,0.03229,868370045.8,United States of America,,FALSE,3841,24.8,134.61
2019-02-28,SHLL,,,,,35.360078,,,,,,,,,,-0.7801,,0.195449,,,0.781061,-15.412916,876843702.9,United States of America,,FALSE,6770,9.7,4.11
2019-02-26,SLGG,0.6158,2.7759,0.1116,,1,9.6205,,,,,,,0.526753,0.2168,2.9228,,-1.911869,-19.160517,-28.301661,-2.282154,0,10188609.4,United States of America,,FALSE,7900,11,1.98
2019-02-15,MITO,,,0.6178,,0.515294,1.5434,0.363753,,,-5.198366,,-2.5273,1,-0.5683,-0.4319,,1.563325,-2.173472,-4.629582,-5.65379,0.439166,8964667.3,United States of America,,FALSE,2834,12.1,0.6566
2019-02-14,CBUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,RMG,2.497,,0.8182,,0.977029,1.0466,-0.105995,-0.777061,,0.826631,-1.023056,-1.3766,0.72167,27.901,3.6017,,-0.354141,-0.209368,-0.254041,-0.631172,0.015027,16781540,United States of America,34,FALSE,7372,9.8,2.19
2019-02-06,HHHH,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,5.68
2019-02-01,PVT,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79,
2019-01-17,RBKB,,,0.0408,-0.526598,0.605941,,0.315065,0.066682,0.204084,-2.435516,,-8.5076,,0.2683,10.9741,,0,,0.157431,0.054267,0,180585946.6,United States of America,,FALSE,6036,11.3,10.75
2018-12-27,PHCF,,0.8305,0.2493,-1.275034,0.933884,6.3975,-8.732496,,,-1.710175,,,1,0.4522,1.2983,,-0.467003,-0.807541,-0.975561,-0.249244,0.023704,-4402866,China,,FALSE,6282,6,0.9
2018-12-14,QFIN,0.9286,3.2569,0.8377,-0.609168,1,2.5372,6.720396,,0.280995,,,,0.850222,4.061,2.037,,0.007213,0.369801,0.26834,0.26895,0,158567770.4,China,,FALSE,6199,16.58305689,19.58
2018-12-12,TME,3.3182,14.0268,0.4981,0.228027,0.99865,3.3309,0.088945,,0.085372,1.231725,,,0.383303,0.9107,1.1667,,-0.100735,0.174085,0.096497,0.048567,0,,China,,FALSE,4832,14.1,6.05
2018-12-07,THOR,,,,,,,,,,,,,,,,,,,,,,2092583000,United States of America,38,FALSE,2834,15.4,
2018-11-21,TLC,6.6431,,,-2.285563,0.771495,3.2818,-0.037866,,,0.347422,,,,,0.8058,,2.746055,,,-0.677498,0.02625,-29108671.3,"Taiwan, Province Of China",,FALSE,2834,6.06,
2018-11-16,BWMCU,,,,,0.388986,,,,0.070498,,,,,,1.7219,,0.048275,,,0.063009,0.127061,,United States of America,,FALSE,8742,10,
2018-11-15,XM,,,,,,,,,,,,,,,,,,,,,,18153158058,United States of America,3370,FALSE,7372,41.85,24.55
2018-11-09,TBLTU,5.0251,7.0369,2.7175,,1.07389,0.3089,-6.365815,,,,,5.0995,0.228602,-1.2342,-0.4134,,18.940631,-0.421952,-1.808535,1.458461,-0.07389,1082019.5,United States of America,,FALSE,3420,4.9,
2018-10-31,AXNX,0.1409,,0.007,-6.56501,0.880403,28.0856,-0.842825,,,,,,0.496464,0.1839,1.1832,,-0.122949,-45.455446,-45.944837,-0.226718,0,-32324589.5,United States of America,87,FALSE,3841,16.05,47.64
2018-10-25,YETI,7.2554,12.3155,1.5114,0.493407,0.081155,1.5854,0.460621,,0.170251,1.487606,,4.9115,0.491926,2.5013,-21.8079,,0.0806,0.131165,0.074166,1.993821,0.12224,1487384960,United States of America,647,FALSE,3949,16.75,67.27
2016-11-09,YETI,7.2554,12.3155,1.5114,0.493407,0.081155,1.5854,0.460621,,0.170251,1.487606,,4.9115,0.491926,2.5013,-21.8079,,0.0806,0.131165,0.074166,1.993821,0.12224,1487384960,United States of America,647,FALSE,3949,16.75,67.27
2018-10-19,NIU,6.7075,45.2282,1.7222,,0.760152,1.8756,-0.756031,,,-2.973088,,-20.997,0.134408,-16.5828,3.5926,,-0.393158,-0.212756,-0.236183,-0.612344,0.239848,-33074127,China,,FALSE,3711,8.5,13.39
2018-10-18,PHAS,,,0.0173,,0.871635,13.6832,-1.70107,,,,,-4.2951,1,-0.16,1.7876,,-0.392081,-29.407186,-35.697605,-0.468239,0,-37158358.4,United States of America,22,FALSE,2834,5,2.1
2018-10-16,GRAF.U,,,0.5826,,0.021647,,,,,,,,,0.6215,1.0679,,109.877574,,-0.433959,-12.459983,0.000923,1472041274,United States of America,,FALSE,6770,10.01,
2018-10-11,ALLO,,,,,1,15.8859,,,,,,,,,1.1005,,-0.106073,,,-0.30079,0,58230035,United States of America,122,FALSE,2836,22,11.36
2018-10-05,OCCI,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,,11.61449835,12.77
2018-10-04,KOD,,,,,1,18.742,0.186199,,,-2.551091,,-2.4764,,,1.4011,,-0.57649,,,-0.477272,0,18079256.5,United States of America,28,FALSE,2836,10,59.96
2018-09-28,GRTS,,,0.0202,-2.202178,,,-0.556281,,,0.529035,,,1,0.1086,1.2058,,-0.500217,-55.251896,-54.570345,,,137802891.5,United States of America,113,FALSE,2836,15.2,5.17
2018-09-27,STRO,,18.6817,0.2912,,0.899332,5.7641,-1.342762,,,38.385863,,,1,-1.0645,2.1105,,-0.093912,-0.96887,-0.919259,-0.268491,0.032298,-137822947.5,United States of America,147,FALSE,2836,15.12,10.39
2018-09-26,SVMK,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75,16.93
2018-09-25,VIOT,4.2406,8.2867,2.0176,,0.997206,2.2341,-0.198534,,0.269106,-0.374291,,,0.281161,-47.6192,1.9898,,0.011586,0.030741,0.025598,0.063664,0,-72102734.2,China,,FALSE,3630,9.415705413,1.97
2018-09-21,ZEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,XYF,,,0.8103,,0.913465,1.514,,,-0.193489,,,,0.665046,1.4209,1.6244,,-0.624097,0.360166,0.249409,0.251266,0.051426,44164765.6,China,,FALSE,6199,44.22413793,2.98
2018-09-14,NMCI,1.0164,17.9545,0.2356,,0.463401,0.5305,,,0,,,,0.947872,0.2138,2.1051,,0.055498,0.291682,0.158455,0.069599,0.070158,290330773,Monaco,,FALSE,4412,4,
2018-09-07,CCC.U,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,6770,10.06,
2018-08-21,TZACU,,,,,11.778517,0.0001,,,,,,,,,-0.0004,,0.15486,,,0.124325,0,61791767.2,United States of America,,FALSE,6770,10.01,
2018-08-14,ARDS,,,0.0949,-28.342793,1,5.3515,0.105768,,,,,,1,-0.4396,1.5388,,-0.207707,-8.747552,-8.017773,-0.840047,0,9699148.9,United States of America,,FALSE,2834,13.02,2.08
2018-08-09,VCNX,0.4882,1.9153,0.0525,,-0.561922,3.2043,-0.647015,,,,,-6.4431,-0.426796,-0.1925,2.0341,,-0.988222,-37.680939,-40.770718,3.423965,0,23278104.8,United States of America,44,FALSE,2834,12,1.02
2018-08-02,TOTAU,,,0.0145,,0.110868,,,,0,,,,,0.0076,1.0479,,,,0.056583,0.003886,0,52791648,Hong Kong,0,FALSE,6770,10.12,
2018-07-27,OPRA,0.1888,4.0115,0.2208,0.062629,1,7.0026,7.817745,,0.159238,,,20.3429,0.976967,0.2932,1.0755,,-0.016665,0.275088,0.217933,0.045341,0,-160224000,Norway,,FALSE,7372,14.34,6.47
2018-07-26,PDD,10.4076,17.6585,0.4586,,1,1.6581,-15.193538,,,-1.008517,,,0.778563,-0.8401,2.8477,,-0.103546,-0.823152,-0.778745,-0.542812,0,4139294980,China,,FALSE,7389,26.5,59.5
2018-07-26,BRY,1.8121,,,,,,,,,,,,,,1.7358,,-1.39405,,,0.14616,,964035445.8,United States of America,322,FALSE,1311,11.62373501,8.95
2018-07-25,BE,,,1.0363,1.125893,,,-0.353385,,,1.397398,,1.4047,0.167155,4.7876,-2.4389,,0.459576,-0.260823,-0.460408,,,531614640,United States of America,1524,FALSE,3620,18.7,15.22
2018-07-19,MYFW,,,0.0563,-0.021004,0.946855,,0.208713,,0.239154,,,-0.3068,,0.4842,9.3909,,0,,0.097704,0.048317,0,12831000,United States of America,,FALSE,6022,20.75,32.2
2018-07-19,ALLK,,,,-7.487952,1,34.5527,-1.200928,,,-1.61455,,,,,1.0376,,-0.087336,,,-0.236627,0,857764910,United States of America,62,FALSE,2834,27.2,6.53
2018-07-18,CCB,,,0.0458,-0.279083,0.764923,,0.199368,,0.207564,,,-8.5993,,0.333,10.0526,,0,,0.240815,0.088873,0,69335475.7,United States of America,183,FALSE,6022,16.25,49.2
2018-06-28,EVER,0.8132,10.1604,3.7871,-4.126652,1,2.8341,-2.776209,0.896463,,-0.459896,0.90803,,0.928509,77.9523,1.9796,,-0.205789,-0.085167,-0.084427,-0.319354,0,288180165.3,United States of America,250,TRUE,7370,20.59,15.26
2018-06-28,BJ,13.5725,67.5608,3.9942,0.225435,-0.1264,0.8476,0.202232,,0.085129,1.310652,,2.2125,0.181505,8.0549,-5.3321,,0.06756,0.023329,0.009784,-0.629743,0.159109,4732464240,United States of America,26383,FALSE,5331,21.25,60.87
2018-06-28,FTSV,,,,,0.99644,9.4658,-0.619723,,,-0.813458,,,,,1.1302,,-0.175762,,,-0.52822,0,156499605,United States of America,57,FALSE,2834,15.01,
2018-06-27,UXIN,3.7136,0.7718,0.1019,-9.124729,0.508791,1.4913,0.038332,,,-2.359679,,-204.94,0.3645,-0.1554,-2.0824,,0.179538,-3.775559,-2.333953,-0.647935,0.38849,270110509.9,China,,FALSE,7389,10.4,1.09
2018-06-22,AUTL,,,0.007,-4.555626,0.998776,11.0536,-1.309241,,,-1.175341,,,1,0.1299,1.0736,,-0.025329,-40.890547,-31.80597,-0.19236,0,1101130617,United Kingdom,,FALSE,2836,28,3.89
2018-06-21,MGTA,,,,-15.041618,1,13.9477,-0.676841,,,-0.948335,,,,,1.0807,,-0.160102,,,-0.39489,0,-37749416.8,United States of America,59,FALSE,2834,15.5,3.1
2018-06-20,TWLVU,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,6770,9.95,9.82
2018-06-15,NEW,18.0081,,0.918,-1.072201,0.539074,0.4745,-0.889879,,,0.461564,,-6.2122,0.44218,7.4096,12.5499,,3.599916,-0.286674,-0.374042,-1.521116,0.460947,-2501835.6,China,,FALSE,8200,17,0.2189
2018-06-14,ADIN,,,,,,,,,,,,,,,,,,,,,,,United States of America,,FALSE,7372,,
2018-06-05,CSCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,ITRM,,,0.0372,-317.94806,,,-1.593474,,,-1.541642,,,1,5.1881,1.1822,,-1.19669,-88.100115,-88.672037,,,43757886.1,Ireland,48,FALSE,2834,12.7,0.3352
2018-05-24,GSKY,36.6742,24.9006,0.6641,2.450946,0.07267,59.5091,0.117232,,0.041449,8.809386,,11.9734,0.467642,3.648,-20.8176,,0.146336,0.370556,0.304498,5.002345,0,562831000,United States of America,1088,FALSE,7389,22.15,10.13
2018-05-15,TMCXU,,,0.0127,,0.014677,,,,0.21,,,,,0.0133,1.0461,,0,,0.693689,0.629006,0.000106,335025190,United States of America,,FALSE,6770,10,
2018-05-09,OBNK,,,0.0937,2.169386,,,1.348596,0.062106,0.173553,2.111451,,19.0776,,0.639,9.8822,,0,,0.26506,,,119655540.9,United States of America,761,FALSE,6022,34.91529725,42.9
2018-05-04,CBLK,12.8124,3.399,0.6175,-1.21449,1,1.3683,-0.656097,-0.065918,,0.488568,,-363.6481,0.78178,6.6078,2.6108,,-0.303636,-0.35552,-0.391262,-0.442227,0,789296713.4,United States of America,1138,FALSE,7372,24.7,
2018-05-03,UBX,,,,,,,-0.774675,-0.152073,,-0.811478,,,,,1.1231,,-0.453409,,,,,459668687.8,United States of America,106,FALSE,2834,19,1.12
2018-04-27,DOCU,8.8872,4.6998,0.6272,-3.89916,0.583277,1.9068,-25.080976,-0.138317,,-38.558817,,-43.0378,0.725493,19.7151,2.7154,,-0.340463,-0.608191,-0.608384,-0.694148,0,6060930880,United States of America,3023,FALSE,7372,38,117.8
2018-04-20,PVTL,6.7496,2.3856,0.4378,-0.019249,0.997335,2.1966,0.144142,0.027554,,0.98482,,,0.63389,1.0792,1.5223,,-0.103686,-0.223293,-0.215816,-0.112194,0,3560886800,United States of America,2949,FALSE,7372,16.75,
2018-04-19,MOR,0.0541,5.1864,0.1576,-0.62131,1,1.643,-0.313932,,,0.29524,,-292.1635,0.967656,0.2169,4.5505,,0.056396,-0.784967,-0.730833,0.427327,0,157911212,Germany,,FALSE,2834,26.16,7.22
2018-04-13,PACQU,,,,-2.001012,0.012093,,-53.341439,,0.216723,,,,,,1.0015,,-0.021537,,,0.843613,0,103212589,United States of America,,FALSE,6770,10.1,
2018-03-29,GNPX,,,,-31.659322,1,22.8122,-2.732399,-0.289961,,-2.381211,,-228.1968,,,1.1309,,-0.848616,,,-1.393103,0,6547204,United States of America,7,FALSE,2834,4.69,1.95
2018-03-28,OPBK,,,0.1116,2.244729,,,0.11919,0.008569,0.267462,2.219024,,14.3489,,0.8634,9.8491,,0,,0.283439,,,16237010.9,United States of America,154,FALSE,6022,10.75450274,12.19
2018-03-27,GHG,31.0866,14.4525,0.3673,,0.96023,3.4514,0.351207,,0.286936,-0.567676,,693.6993,0.69698,-1.41,2.0278,,0.005924,0.55781,0.40991,0.22485,0.034897,-273954735.4,China,,FALSE,7011,12.79624887,5.97
2018-03-23,POLY,9.4627,5.828,0.8184,0.351418,0.417479,7.1683,-0.007631,0.014293,1.00867,-0.180618,-0.151978,2.7072,0.512444,3.7967,2.8486,,0.001422,0.144125,-0.001014,-0.002462,0,2651395542,United States of America,7490,FALSE,3661,54.72996812,27.42
2018-03-16,TIBRU,,,0.0303,-1.976387,0.02952,,123.816592,0.636873,0.209838,,,,,0.0317,1.0567,,0,,0.58859,0.316308,0,215065490.8,United States of America,,FALSE,6770,10.01,
2018-03-14,BWB,,,0.0375,-0.351706,0.574576,,0.178305,0.032461,0.162519,0.516889,,-5.4187,,0.2131,10.0244,,0,,0.400113,0.121811,0,437845696.2,United States of America,140,FALSE,6022,12.66,17.74
2018-02-16,FAMI,38.1631,4.3383,1.6603,-0.219629,0.860561,9.6042,-0.025675,,0.002799,0.574919,,-19.0333,0.169945,2.2286,1.2027,,0.103009,0.10322,0.108295,0.176094,0.068306,4867042,China,,FALSE,2033,4.4,0.2016
2018-02-09,CDLX,,2.6959,1.1841,-1.555268,0.526654,2.3953,-61.299572,-0.333354,,-0.810159,,-19.6712,1,3.65,6.4069,,1.1391,-0.271542,-0.352008,-1.020529,0.000213,213510800,United States of America,402,FALSE,,12.1,60.23
2018-02-08,WHD,8.4511,6.1679,1.2785,0.240269,0.469471,3.6785,0.78972,0.065106,0.114958,1.496239,,,0.401059,2.0912,2.6102,,0.071971,0.326575,0.276183,0.845901,0.019431,1000359646,United States of America,1200,FALSE,3533,20.49411858,48.12
2018-02-07,BIOX,,,0.0289,,0.084582,,,,0,,,,,0.029,2.0054,,,,0.865944,0.14847,0,185471953,United States of America,,FALSE,6770,9.7,12.68
2018-02-02,CEPU,4.8584,3.2344,0.7319,0.908416,0.77989,1.2021,2.054775,,0,14.321195,,,0.759835,1.1988,1.8516,,5.88006,1.189167,0.623506,0.72075,0.059717,1634567903,Argentina,,FALSE,4911,15.68302667,2.93
2018-02-01,HUD,6.8954,34.3301,1.3229,0.189254,0,4.4834,0.150943,,0.043605,6.24147,,,0.636992,1.9503,2.4055,,0.073617,0.051034,0.034196,,0,,United States of America,,FALSE,5399,17.95,
2018-01-26,ARMO,,,,,,,,,,,,,,,,,,,,,,,United States of America,,TRUE,2834,28,
2018-01-25,GTES,4.9436,4.598,0.4932,0.07173,0.36477,2.6725,0.254539,0.0629,0.104778,1.084131,,1.9849,0.397479,0.6877,3.6087,,0.058145,0.148405,0.080983,0.139211,0.009665,6753304615,United States of America,14200,FALSE,3560,19.05,15.56
2018-01-19,COLD,3.2057,5.4493,0.4299,-0.598235,0.31872,1.0816,0.192026,0.021419,-0.081571,0.109194,,-12.7238,0.252956,0.5352,4.6642,,0.066768,0.11222,0.029923,0.033947,0.053629,6002486235,United States of America,11000,FALSE,6798,15.76712794,28.33
2018-01-12,ILPT,,,0.0995,-0.038179,0.689899,,-0.025695,5.942512,0.00043,0.957516,,-3.3857,,0.1028,1.8525,,0,,0.507252,0.072343,0.277094,1491585148,United States of America,600,FALSE,6798,18.70606144,22.7
2017-12-22,ICLK,14.6235,3.5041,0.6989,-1.428593,0.919629,1.9401,-0.282291,,,-0.85484,,-138.2027,0.235713,2.3499,2.2396,,-0.523857,-0.121118,-0.196546,-0.205186,0.080371,92165102.2,,,FALSE,7372,8.5,3.83
2017-12-20,AVI,,,,,,,,,,,,,,,,,,,,,,,Puerto Rico,,FALSE,6311,,
2017-12-09,GIG.U,,,,,,,,,,,,,,,,,,,,,,,United States of America,,TRUE,6770,10,
2017-12-07,QTRX,3.6281,4.0854,0.2492,,0.875319,4.5273,-0.193878,,,,,-14.479,0.436609,-10.3175,1.3934,,-0.250797,-1.13688,-1.18121,-0.410212,0.066925,10361802.4,United States of America,177,FALSE,3826,16.25,27.09
2017-12-01,RWGE.U,,,0.0168,,0.016941,,,,0,,,,,0.0173,1.0375,,,,0.842775,0.862484,0,289527337,Cayman Islands,,FALSE,6770,10,
2017-11-17,SCPH,,,,,0.905191,23.0058,-0.30622,,,,,-19.0793,,,1.1514,,-0.138285,,,-0.224695,0.002681,-71375034.7,United States of America,21,FALSE,2834,14.25,3.94
2017-11-17,MOLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,MPMH,6.9885,6.3863,0.8758,0.057387,0.615124,1.9395,0.985507,0.037879,1,-0.936747,-0.017764,1.175,0.2145,1.4231,5.1881,,-0.000889,0.03432,0.000429,0.000917,0.020316,4288469640,United States of America,5200,FALSE,2821,26.5,
2017-11-10,BAND,23.1459,8.5624,1.868,0.135351,0.999778,2.6614,-0.034192,,0.536737,1.495729,,,0.452229,4.2559,2.2909,,3.776033,0.0897,0.036642,0.077838,0,298611090.4,United States of America,611,FALSE,7372,21.06,58.73
2017-11-08,FEDU,281.26,12.6213,0.5638,,0.990253,4.4294,1.082579,,0.387063,-0.194857,,,0.635834,-4.3356,1.3057,,0.008569,0.204943,0.139233,0.064224,0,,China,,FALSE,8200,9.205780553,0.62
2017-11-08,MCB,,,0.0403,-0.387795,0.730683,,1.709611,,0.475401,0.492458,,-11.9125,,0.2253,8.6038,,0,,0.206105,0.052215,0,49209000,United States of America,153,FALSE,6022,38.95,103.99
2017-11-02,SPRO,,3.0099,0.0369,,0.995821,11.2859,-0.230641,,,-3.377531,,,1,-0.0638,3.0035,,-0.218519,-21.086407,-20.154624,-0.471455,0,-56537336.3,United States of America,41,TRUE,2834,13.25,11.62
2017-11-01,ALTR,21.5575,4.2427,1.2377,-0.47381,0.956308,0.7287,-1.861602,,,0.38419,,-6.3453,0.680227,11.5232,19.0402,,5.321411,-0.099771,-0.305823,-1.682445,0.003662,1218535720,United States of America,2500,FALSE,7372,17,57.65
2017-10-27,FSCT,9.3346,4.1032,0.9046,,0.834985,2.1048,-0.233417,,,-3.298488,,-65.6426,0.73881,-3.435,5.4673,,-0.24071,-0.344232,-0.359708,-0.698929,0.05238,200136450,United States of America,1116,FALSE,3577,26.25,
2017-10-26,EYE,,6.3431,0.158,0.490132,0.534875,0.7689,0.105187,,-9.202933,1.522307,,10.4238,1,0.2083,2.9466,,0.938675,0.261351,0.175361,0.0659,0.005931,3084271350,United States of America,10668,FALSE,3851,28.75,39.87
2017-10-23,MBIN,,,0.0374,-0.202871,0,,0.276072,,0.2913,0.769144,,-22.3079,,0.0374,10.6519,,0,,0.478521,0.148811,0,-78125675.8,United States of America,259,FALSE,6022,10.74456271,30.15
2017-10-20,MOSC.U,,,3.0113,,0.014737,10.4496,,,,,,,1,3.1043,1.0362,,-336.003307,-0.23493,-0.44994,,0,1261640805,United States of America,,FALSE,6770,10.16,
2017-10-18,QD,3.0417,8.3585,0.353,-0.199147,0.529144,2.0563,2.270124,,0.105597,0.700714,,,0.688818,0.669,2.1899,,0.001136,0.507024,0.453255,0.21846,0.442568,421976822.1,China,,FALSE,6199,34.35,0.9172
2017-10-12,KIDS,2.4718,9.4052,0.8076,-0.49619,0.651089,7.3477,-0.263932,,,0.505095,,-5.2098,0.755151,1.745,2.1122,,-7.329892,-0.141868,-0.195791,-0.188062,0.001549,59962562.7,United States of America,80,FALSE,3841,18,47.76
2016-10-25,KIDS,2.4718,9.4052,0.8076,-0.49619,0.651089,7.3477,-0.263932,,,0.505095,,-5.2098,0.755151,1.745,2.1122,,-7.329892,-0.141868,-0.195791,-0.188062,0.001549,59962562.7,United States of America,80,FALSE,3841,18,47.76
2017-09-29,PQG,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07933445,9.62
2017-09-28,DCPH,,,,,0.992014,14.3454,-0.943715,,,-0.792067,,-286.7421,,,1.0893,,-0.116539,,,-0.273323,0.001008,185405697.9,United States of America,112,FALSE,2834,20.05,8.42
